xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,faultNumber,is_anomaly
0.21024,3666.9,4512.1,9.3803,26.469,42.308,2698.3,75.184,120.4,0.34838,80.297,50.34,2626.5,25.593,49.647,3093.9,22.948,65.627,228.13,342.09,94.586,77.687,32.597,8.9144,26.167,6.8186,18.189,1.6318,33.69,13.792,23.948,1.3212,18.794,2.2463,4.8516,2.2574,0.027603,0.81902,0.1005,54.248,43.327,63.58,53.847,20.729,60.634,22.07,41.524,39.101,45.718,46.279,40.833,18.028,9.0,1
0.22202,3648.2,4557.3,9.4821,26.881,42.515,2708.7,75.906,120.4,0.33598,80.069,50.593,2637.2,25.799,49.614,3108.7,21.739,65.692,230.83,340.22,94.651,77.176,31.678,8.9468,26.534,6.9044,18.456,1.658,32.412,13.706,24.585,1.2998,18.053,2.2629,4.8699,2.3306,0.022186,0.83871,0.094274,53.691,43.186,63.591,53.963,21.9,59.86,21.737,39.914,39.845,45.642,47.237,41.304,21.014,0.0,0
0.27608,3636.2,4464.6,9.2843,27.365,42.281,2712.1,75.18,120.42,0.31515,79.997,49.312,2640.5,25.648,49.164,3109.2,23.291,65.046,214.23,340.55,94.719,77.1,31.909,8.7406,26.655,6.6732,18.955,1.6666,32.771,13.869,24.584,1.216,18.883,2.2431,4.7915,2.2844,0.021548,0.84654,0.088267,53.033,43.161,62.768,54.315,27.352,61.194,22.424,37.523,36.075,44.598,43.042,41.356,17.41,0.0,0
0.24243,3638.8,4510.2,9.3143,27.063,42.627,2700.2,74.831,120.36,0.3592,79.963,49.726,2628.0,25.012,51.52,3098.4,22.193,65.362,218.01,340.31,94.8,77.078,32.103,8.9325,25.872,6.8657,18.984,1.6215,33.278,13.882,23.903,1.1634,18.277,2.2493,4.8242,2.2839,0.0046199,0.83499,0.090214,53.245,43.748,63.122,53.806,23.475,61.421,21.895,42.21,37.293,50.052,47.965,39.776,19.922,16.0,1
0.0025322,3736.5,4820.5,11.114,26.913,43.262,3000.0,71.395,120.3,0.29116,68.586,50.161,2943.5,26.689,50.246,3321.9,24.612,66.573,435.42,388.74,93.521,74.746,37.963,8.0538,29.254,6.3974,13.618,1.4517,41.841,12.749,27.286,0.6245,10.164,1.9503,3.2097,1.4821,0.02693,0.45159,0.07893,51.491,44.472,100.0,100.0,0.0,100.01,100.01,0.0,38.573,47.104,-0.27946,-0.25423,-0.0045473,18.0,1
0.24372,3659.3,4501.3,9.4238,26.711,42.225,2708.7,74.849,120.36,0.33259,80.133,48.766,2637.9,22.974,50.804,3103.1,23.287,65.996,239.13,343.3,94.51,77.493,32.175,8.837,26.606,6.8043,18.538,1.6787,33.331,13.895,23.772,0.96566,18.49,2.2661,4.8235,2.2573,0.024837,0.82478,0.098631,54.473,43.204,62.655,53.895,24.008,58.285,22.772,38.774,34.468,48.395,49.617,40.764,17.274,0.0,0
0.23316,3648.5,4527.5,9.346,27.088,42.298,2708.7,75.578,120.41,0.33868,80.134,50.618,2637.6,26.47,49.149,3104.5,22.521,66.092,238.86,342.3,94.618,77.31,32.385,8.86,26.209,6.7305,18.36,1.6769,32.869,14.003,23.937,1.1766,18.566,2.2378,4.9216,2.299,0.012017,0.83035,0.087549,52.845,43.81,62.914,54.887,22.8,60.448,22.656,39.921,39.919,44.564,50.214,40.903,19.15,0.0,0
0.26567,3669.3,4471.0,9.3462,26.643,42.41,2698.7,74.327,120.41,0.34155,80.151,50.103,2627.1,23.746,49.454,3098.6,23.264,65.724,234.43,339.95,94.651,77.282,32.427,9.0623,26.159,7.2213,19.173,1.6234,32.58,13.73,23.872,1.2745,18.631,2.303,4.7498,2.3131,0.024152,0.89292,0.10552,53.015,44.095,62.985,53.657,26.028,77.392,21.521,40.743,38.402,45.27,49.019,40.595,17.514,7.0,1
0.2465,3625.9,4493.4,9.2835,26.803,42.048,2706.5,74.348,120.38,0.34654,79.799,50.393,2634.7,25.209,50.135,3103.2,22.853,66.045,244.55,341.4,94.94,76.941,32.157,9.0646,26.812,6.8203,19.168,1.6569,33.219,13.697,24.4,1.1049,19.036,2.2449,4.8523,2.2933,0.022058,0.83463,0.10066,53.029,43.504,61.222,54.001,24.05,62.654,22.267,41.526,39.257,46.847,50.474,40.322,18.417,0.0,0
0.2199,3680.1,4536.0,9.3507,26.919,42.057,2709.9,74.881,120.4,0.32884,79.773,51.282,2639.6,26.197,50.675,3103.7,23.259,65.966,234.87,343.76,94.732,77.275,32.268,8.7585,26.51,6.9097,18.406,1.6568,33.367,13.799,24.433,1.1434,17.988,2.2792,4.8177,2.2547,0.012152,0.81125,0.083421,52.109,43.364,62.52,54.668,22.048,63.029,22.887,39.193,41.874,48.095,49.51,41.521,17.322,0.0,0
0.23174,3673.5,4518.0,9.297,27.185,42.522,2702.5,74.757,120.41,0.32745,80.141,49.804,2630.8,27.381,50.177,3099.3,23.2,65.692,229.81,342.16,94.439,77.122,32.011,8.8779,26.281,6.7249,18.895,1.6353,33.167,13.876,23.82,1.1109,18.31,2.2108,4.9197,2.2787,0.0078903,0.86437,0.10732,54.044,44.066,63.733,53.385,23.187,61.835,22.298,39.039,37.522,46.943,47.086,41.26,17.49,0.0,0
0.23837,3676.0,4538.1,9.2821,27.068,42.662,2705.9,74.926,120.45,0.32479,79.99,50.547,2635.1,26.643,49.948,3105.0,22.781,65.699,230.39,340.95,94.488,77.063,32.308,8.804,26.426,6.8444,19.109,1.6655,32.99,13.831,24.116,1.1267,18.189,2.2621,4.72,2.2664,0.022927,0.85553,0.098815,53.167,45.192,64.041,53.66,23.493,62.036,22.065,39.139,39.711,46.414,47.454,42.472,18.538,4.0,1
0.23461,3688.2,4550.8,9.1422,26.798,41.89,2707.5,75.825,120.41,0.30743,80.025,51.085,2636.9,24.593,50.243,3102.6,23.797,65.715,228.09,342.75,94.54,76.907,32.233,8.7284,26.112,6.9683,19.307,1.6455,33.272,13.653,24.133,1.2859,18.801,2.2798,4.8503,2.3223,0.004507,0.83768,0.089159,53.859,44.408,63.349,53.8,22.951,59.693,22.669,36.288,41.292,47.097,46.955,41.111,16.127,0.0,0
0.24746,3665.9,4483.1,9.386,27.211,42.27,2709.3,74.775,120.44,0.34651,80.336,51.981,2637.6,26.076,50.839,3107.0,23.04,65.803,226.98,341.75,94.511,77.318,32.237,8.7457,26.56,6.8581,18.866,1.5986,32.708,13.57,23.791,1.2049,18.705,2.2758,4.8918,2.2141,0.020577,0.82032,0.11202,53.761,43.569,63.159,52.918,24.392,62.641,22.348,40.936,43.93,48.476,46.61,41.547,17.794,0.0,0
0.23432,3659.0,4562.6,9.4269,26.605,42.521,2710.4,75.079,120.41,0.34942,80.307,50.57,2640.3,25.513,49.268,3107.1,23.055,66.302,248.08,341.85,94.533,77.459,31.991,8.7938,26.29,6.9744,18.888,1.6644,32.98,13.973,24.356,1.5199,18.301,2.2684,4.8381,2.3322,0.0077978,0.86697,0.12121,53.766,44.084,62.391,53.467,22.77,61.86,22.353,41.833,39.776,44.84,52.584,41.334,17.827,15.0,1
0.27804,3645.8,4459.1,9.2935,26.864,42.368,2718.5,74.267,120.42,0.34062,80.216,51.33,2647.5,24.129,50.683,3114.8,22.239,65.583,231.22,342.12,94.341,77.617,31.791,8.8005,26.521,6.8815,18.877,1.6388,33.142,13.561,24.46,1.3996,18.385,2.2483,4.8614,2.2858,0.00098931,0.86476,0.10003,53.847,43.236,64.106,53.974,27.463,60.457,22.557,40.419,42.015,48.115,47.513,41.561,19.764,9.0,1
0.29297,3700.7,4681.3,9.6635,26.736,42.703,2696.3,74.911,120.38,0.77778,81.444,50.527,2624.2,25.89,50.553,3098.0,23.33,62.592,120.16,341.02,94.387,79.097,32.209,9.011,26.581,6.9321,18.312,1.146,33.065,13.896,23.935,1.2813,18.985,1.6185,5.0415,2.4724,0.019565,0.83853,0.059722,53.912,43.328,63.31,55.576,28.342,62.846,21.053,93.06,39.65,47.813,23.35,41.079,16.018,2.0,1
0.22584,3677.4,4487.5,9.3852,26.975,42.706,2708.1,75.421,120.39,0.32677,80.02,50.309,2638.0,25.118,48.535,3104.1,23.747,66.045,236.07,344.32,94.376,77.272,32.485,8.9114,26.699,6.629,18.42,1.6316,33.878,13.773,23.516,1.3729,18.44,2.2845,4.8617,2.2956,0.011289,0.82739,0.096482,54.211,43.543,62.823,54.479,22.032,60.706,23.09,38.971,39.009,43.143,49.044,41.272,18.935,5.0,1
0.24233,3688.2,4570.4,9.3686,27.104,42.287,2716.1,75.804,120.32,0.30924,79.338,49.72,2645.3,25.503,49.469,3111.9,22.824,64.824,214.26,342.89,93.03,76.797,32.538,8.8494,26.589,6.7514,18.085,1.6633,32.797,13.938,24.451,1.3674,18.312,2.2525,4.8486,2.1245,-0.011986,0.83797,0.091709,53.581,43.511,63.499,54.603,24.128,60.898,22.71,36.597,37.277,45.304,43.286,42.933,18.399,17.0,1
0.21286,3621.9,4568.1,9.3683,26.78,42.707,2712.5,75.203,120.38,0.33746,79.825,49.495,2641.8,24.368,49.454,3108.7,23.307,65.456,221.84,342.71,94.718,77.187,32.137,8.8321,26.521,6.9954,18.273,1.6431,33.145,13.824,24.197,1.091,18.3,2.2462,4.7545,2.2941,0.041533,0.81097,0.090625,53.749,44.024,63.694,54.665,21.165,59.46,22.56,39.986,36.613,45.271,45.32,41.42,17.222,0.0,0
0.2343,3711.2,4469.3,9.4813,26.685,42.495,2700.5,74.647,120.4,0.34385,80.174,48.915,2629.5,25.696,51.034,3099.1,23.697,65.877,232.21,341.44,94.393,77.025,32.143,8.8379,26.208,6.8598,19.089,1.6424,32.743,13.749,23.583,1.1752,18.486,2.2561,4.9587,2.3483,0.021549,0.82923,0.091192,54.081,44.103,64.557,54.337,23.148,61.641,21.769,41.387,34.906,48.927,47.865,41.549,16.309,0.0,0
0.28082,3696.4,4564.0,9.2027,27.333,42.114,2702.3,74.985,120.4,0.32647,80.416,51.16,2631.7,23.019,49.913,3102.1,23.269,65.762,231.21,340.18,94.643,77.334,32.222,9.0917,26.287,6.869,18.456,1.6794,32.991,13.852,23.402,1.3566,18.415,2.2553,4.7503,2.2498,0.0072165,0.84073,0.089569,53.553,43.122,64.137,53.961,27.772,60.743,22.21,39.607,41.513,46.334,47.684,40.682,17.445,0.0,0
0.2879,3625.6,4515.1,9.2841,26.802,42.42,2708.4,75.111,120.4,0.32692,80.042,48.485,2637.0,25.791,50.472,3105.3,23.423,65.491,228.44,340.83,94.79,77.205,32.061,8.8185,26.336,6.781,18.725,1.6283,33.081,13.91,23.804,1.1376,18.791,2.2238,4.754,2.275,0.02863,0.85454,0.091765,54.183,44.235,61.856,54.158,27.825,61.416,22.161,39.183,33.64,47.625,46.648,41.256,17.063,9.0,1
0.22612,3677.5,4523.9,9.2078,26.954,42.448,2712.5,74.341,120.4,0.32896,79.971,49.38,2641.0,25.212,51.474,3108.4,22.835,65.515,226.57,341.75,94.529,77.388,32.579,8.8526,26.623,7.0262,18.582,1.6734,32.756,13.728,24.431,1.2858,18.914,2.2592,4.6834,2.3116,0.030282,0.81343,0.089035,53.657,43.263,63.3,53.953,22.359,61.857,22.658,38.74,36.275,49.946,46.144,41.137,18.409,0.0,0
0.26612,3685.6,4402.6,8.8748,26.63,42.075,2673.4,77.026,120.39,0.3425,82.312,48.767,2601.7,26.27,47.415,3074.0,21.381,67.314,222.81,334.84,94.968,71.144,31.85,9.0327,25.71,6.9284,19.151,1.7222,32.603,14.008,22.879,1.1743,19.591,2.2874,5.2609,2.5433,0.0042036,0.82806,0.099553,53.865,43.798,62.998,53.071,26.277,56.917,20.496,41.347,34.473,40.552,47.916,40.166,23.263,18.0,1
0.28719,3666.4,4511.2,9.441,26.907,42.523,2701.7,74.345,120.37,0.32514,80.228,51.456,2631.1,26.198,50.14,3099.7,23.564,66.68,257.84,341.32,94.425,77.533,32.096,8.8985,26.144,6.874,19.057,1.6911,33.033,13.935,23.587,1.2145,18.715,2.3222,4.9352,2.3373,0.015011,0.82719,0.090694,53.235,44.38,62.928,53.246,28.461,61.153,22.237,38.452,42.386,46.858,54.3,39.844,16.699,0.0,0
0.22555,3619.9,4446.7,9.3847,27.116,42.125,2702.2,75.765,120.53,0.32835,80.23,49.839,2630.4,26.617,49.379,3099.0,22.77,65.271,215.16,340.6,87.788,77.395,32.208,8.7869,26.161,6.9712,18.773,1.658,32.364,13.664,24.193,1.2711,18.762,2.2366,4.8575,2.3812,0.02528,0.84406,0.082662,54.199,43.722,62.133,54.502,22.062,60.494,22.259,38.921,37.627,45.098,43.831,46.612,18.526,17.0,1
0.24948,3682.8,4530.6,9.3152,26.9,42.572,2701.7,75.316,120.4,0.34956,79.847,51.767,2630.9,24.464,49.964,3100.5,22.74,65.698,229.49,341.63,94.553,77.434,31.813,8.9166,26.228,6.6915,18.82,1.6397,32.558,13.738,24.493,1.0804,18.686,2.2536,4.7613,2.3775,0.017866,0.8357,0.098577,53.724,43.828,62.619,54.543,24.46,61.339,22.014,41.719,43.3,46.451,47.515,40.794,18.611,0.0,0
0.17634,3641.0,4524.1,9.2727,27.114,42.571,2717.0,75.455,120.4,0.32323,80.025,50.403,2647.0,24.811,49.836,3110.2,23.113,66.701,256.45,345.56,94.487,77.545,32.4,8.9966,26.51,6.9469,18.462,1.6415,33.047,13.806,23.641,1.299,17.87,2.28,4.8617,2.3061,0.023049,0.77867,0.11192,53.525,44.639,63.386,54.19,17.501,62.134,23.449,38.595,39.285,46.155,54.425,40.995,17.63,0.0,0
0.60046,3725.2,4587.2,8.6972,26.878,42.259,2727.1,76.304,120.37,0.32564,79.355,50.918,2657.1,24.189,48.57,3119.2,23.169,69.499,310.37,345.33,94.593,77.022,32.589,8.7431,27.151,6.9524,18.003,1.6182,33.868,13.804,24.951,1.1462,17.291,2.2306,4.7169,2.2208,0.011428,0.71372,0.075075,53.526,44.424,63.459,55.243,58.932,57.984,23.806,38.824,40.801,43.224,71.472,40.584,17.486,1.0,1
0.25843,3708.6,4426.5,9.2894,27.18,42.598,2843.5,75.842,120.39,0.31001,75.791,49.828,2774.2,24.611,49.972,3235.2,23.182,69.527,430.04,347.53,94.525,74.829,32.074,8.9886,27.358,6.8551,18.847,1.769,32.782,14.165,26.543,1.3854,17.628,2.3652,4.0464,1.7633,0.0035469,0.8728,0.1175,55.425,43.249,63.459,52.366,25.334,60.15,26.355,34.271,37.595,46.47,100.1,40.847,19.922,13.0,1
0.25331,3662.3,4496.2,9.2715,26.469,42.37,2702.0,75.593,120.43,0.32908,80.102,49.413,2630.8,26.588,47.993,3098.2,22.671,65.788,228.56,341.79,94.61,76.961,32.348,9.0368,26.234,6.9718,19.134,1.6159,33.339,13.827,23.557,1.1339,18.727,2.2576,4.831,2.1872,0.013072,0.84225,0.086995,54.678,43.539,63.235,54.24,25.089,62.071,22.057,38.669,36.374,41.889,47.138,41.719,18.791,3.0,1
0.28379,3605.2,4474.9,9.0769,26.548,42.142,2686.8,75.832,120.41,0.30831,80.211,48.743,2612.9,23.611,49.743,3094.6,22.5,65.093,206.35,329.35,95.02,76.394,30.814,9.1438,26.933,7.1387,19.313,1.6779,30.905,13.927,24.751,1.2694,19.589,2.2414,4.8746,2.2422,0.016012,0.85668,0.093444,53.429,43.919,62.797,54.01,28.136,76.21,19.325,37.439,34.4,45.939,42.083,40.512,19.452,7.0,1
0.032505,3663.4,4392.1,10.343,26.935,42.832,2704.3,70.13,120.42,0.32575,81.563,51.732,2637.3,25.671,50.637,3088.8,22.274,72.11,384.07,359.87,93.763,79.255,34.895,8.7721,23.79,6.7597,18.052,1.7909,37.454,13.916,19.142,1.2436,17.8,2.4904,5.2403,2.5136,5.9927e-05,0.65221,0.086535,53.106,45.471,62.928,51.658,3.5412,66.814,25.404,37.613,43.196,48.009,96.578,43.487,18.979,8.0,1
0.24818,3725.6,4509.3,9.308,26.789,42.361,2715.5,75.538,120.44,0.34849,80.151,50.066,2645.1,25.212,50.385,3109.1,23.445,65.68,225.36,343.22,94.292,77.579,32.555,8.842,25.982,6.8496,18.962,1.646,33.512,13.77,23.955,1.2616,18.34,2.2584,4.7674,2.1193,0.016066,0.82135,0.10475,54.312,43.463,63.913,54.103,25.327,63.099,22.988,40.552,38.295,47.425,46.895,45.856,16.83,4.0,1
0.24912,3703.2,4515.4,9.4133,26.88,42.445,2702.9,74.327,120.4,0.32473,80.198,48.924,2631.9,26.479,48.909,3099.4,22.747,66.774,255.06,342.96,94.34,76.947,32.543,8.9021,26.434,6.7547,18.909,1.7211,33.212,13.801,23.712,1.2703,18.229,2.2506,4.8373,2.3947,0.024152,0.81893,0.09917,53.233,44.119,63.485,53.933,24.327,61.672,22.213,38.481,34.934,44.008,54.214,41.618,18.595,0.0,0
0.20857,3621.5,4536.7,9.3749,26.79,42.006,2706.3,74.039,120.37,0.33461,80.065,51.754,2635.8,24.998,50.293,3100.2,22.261,65.855,228.95,343.29,94.548,77.088,32.643,8.9043,26.421,6.8268,18.624,1.6588,33.58,13.798,24.112,1.2572,18.414,2.2225,4.7943,2.365,0.020763,0.81621,0.12226,52.814,43.998,62.342,54.155,20.616,59.261,23.007,39.549,43.26,47.211,47.762,41.357,19.695,0.0,0
0.25416,3610.5,4500.8,9.4536,27.003,42.325,2706.8,74.739,120.44,0.33921,80.202,50.947,2635.5,24.059,51.253,3102.0,23.346,65.37,223.4,342.38,94.832,77.553,32.18,8.8096,26.314,6.9711,19.132,1.6583,32.788,13.692,23.848,1.2111,18.705,2.2802,4.8488,2.2233,0.028717,0.87639,0.102,54.055,44.197,61.996,53.48,25.368,60.575,22.663,39.518,40.888,49.433,45.329,42.259,17.196,11.0,1
0.24863,3662.8,4542.5,9.3849,27.01,42.219,2721.5,75.274,120.39,0.35195,79.861,50.541,2650.9,25.202,49.637,3117.0,22.895,65.316,223.11,343.45,94.707,77.261,32.045,8.7791,26.883,6.753,18.608,1.6621,32.738,13.766,24.574,1.0678,18.12,2.2706,4.7791,2.2436,0.024299,0.82273,0.10946,52.999,43.538,62.465,54.277,24.635,60.343,23.076,42.149,39.693,45.695,45.276,40.454,18.218,0.0,0
0.30615,3694.9,4721.8,9.4857,26.836,42.712,2738.2,75.848,120.4,0.72964,80.014,50.391,2666.0,24.155,47.756,3141.5,23.929,63.269,168.83,341.71,94.642,78.285,31.637,9.5937,26.834,6.8384,18.841,1.3099,31.929,14.733,25.039,1.3406,18.203,1.903,4.7723,2.3358,0.025751,0.83242,0.076188,54.251,43.14,63.85,56.063,30.101,61.306,21.923,86.185,39.251,41.34,31.972,41.015,15.324,2.0,1
0.2716,3707.2,4579.7,9.3102,27.051,42.613,2699.4,74.715,120.37,0.33151,79.696,50.451,2627.6,24.485,51.075,3097.4,22.576,66.0,240.3,341.13,94.543,76.438,32.197,9.0081,26.303,6.8873,19.356,1.6609,32.929,13.884,23.725,1.2578,18.797,2.2865,4.9428,2.3552,-0.0083658,0.8359,0.10061,53.783,43.249,62.649,54.039,26.995,63.229,22.068,39.723,39.426,49.022,49.584,40.187,19.113,0.0,0
0.2173,3715.1,4599.5,9.362,26.656,42.42,2718.6,74.714,120.4,0.34051,79.981,50.286,2648.0,25.301,50.981,3113.5,22.149,65.703,236.72,344.4,94.305,77.546,32.738,8.7746,26.542,6.8102,18.154,1.6507,33.682,13.737,24.001,0.9673,18.319,2.2267,4.8607,2.2504,0.025654,0.83067,0.10228,52.786,44.168,63.472,54.805,21.478,60.443,23.233,40.732,38.943,48.805,48.347,41.12,19.958,0.0,0
0.2244,3715.4,4518.7,9.3807,27.05,42.478,2716.8,74.842,120.39,0.33369,79.462,50.028,2645.1,25.695,51.449,3114.4,23.082,65.604,231.62,342.84,94.526,76.838,32.345,8.7796,27.001,6.7757,18.995,1.6522,33.119,13.705,24.653,1.1874,18.237,2.2448,4.715,2.2597,0.013179,0.82616,0.095598,52.501,43.513,63.156,54.537,22.015,61.689,22.355,39.23,38.181,49.888,48.019,40.886,17.85,0.0,0
0.2187,3700.4,4499.3,9.4625,26.974,42.087,2711.4,74.209,120.37,0.32777,80.004,49.568,2639.7,24.915,50.662,3108.3,23.03,65.636,232.74,342.45,94.456,77.232,31.931,8.9484,26.783,6.8405,18.477,1.6249,33.014,13.748,24.313,1.3898,18.565,2.1866,4.7614,2.2834,0.021852,0.80093,0.096211,53.705,44.181,62.674,54.016,21.332,61.54,22.55,38.932,36.828,48.067,47.394,40.455,17.909,0.0,0
0.24811,3688.3,4512.0,9.3556,27.033,42.313,2705.8,75.284,120.39,0.32988,80.175,49.815,2634.9,25.369,49.553,3103.4,22.365,65.959,234.46,340.85,94.337,77.269,31.796,9.0862,26.334,6.8722,18.601,1.6844,32.941,13.846,23.483,1.3649,18.439,2.2568,4.8462,2.2937,0.013318,0.8178,0.10544,54.365,44.066,63.46,53.794,24.513,61.835,22.143,40.068,37.554,45.499,48.683,40.61,19.492,0.0,0
0.28609,3622.4,4506.4,9.3563,26.755,42.221,2695.7,74.793,120.39,0.34069,80.053,51.179,2623.6,23.047,50.669,3094.5,22.759,66.378,248.27,340.43,94.646,76.717,32.343,8.753,26.303,6.9626,18.9,1.6325,33.217,13.775,23.681,1.0953,18.792,2.2404,4.8973,2.3132,0.025654,0.86178,0.077151,53.589,43.488,63.29,53.521,27.397,61.118,21.505,40.575,41.57,48.083,51.955,44.975,18.689,4.0,1
0.24686,3673.3,4568.5,9.3674,26.683,42.344,2708.0,74.935,120.39,0.32334,80.349,49.163,2636.1,25.85,49.838,3105.4,23.684,65.918,232.27,340.91,94.604,77.446,32.473,8.9397,26.724,6.8249,18.828,1.6955,33.004,13.827,23.833,1.1758,18.405,2.235,4.8244,2.3116,0.030166,0.81462,0.090694,53.952,43.903,62.865,54.007,24.381,60.78,21.77,38.899,35.637,46.16,47.479,41.516,16.293,3.0,1
0.28615,3633.0,4478.0,9.2412,27.119,42.735,2701.9,74.548,120.39,0.36178,79.816,52.13,2629.8,24.933,49.249,3099.8,23.046,65.855,233.61,341.11,94.833,76.865,32.062,8.7558,26.528,6.85,18.747,1.6595,32.667,13.801,23.933,1.3794,19.167,2.2668,4.803,2.2696,0.021293,0.83375,0.11528,53.83,43.834,63.094,54.419,28.053,61.37,22.193,42.55,44.369,44.797,48.421,40.334,17.98,0.0,0
0.27213,3680.1,4472.3,9.4007,27.029,42.211,2702.6,74.433,120.4,0.33323,80.165,49.003,2631.9,22.495,48.907,3099.9,22.717,66.144,238.07,342.98,94.64,77.109,32.236,9.0229,25.887,6.8898,19.137,1.704,33.331,13.996,23.834,1.233,18.799,2.2939,4.8882,2.4343,0.023305,0.83395,0.082392,53.361,44.236,63.477,54.066,26.783,61.338,22.283,39.481,35.166,44.004,49.534,41.719,18.632,0.0,0
0.23484,3646.5,4491.5,9.2625,26.451,42.461,2701.4,75.052,120.42,0.32002,80.189,51.59,2631.1,23.363,48.936,3098.3,22.832,66.051,239.29,340.83,94.583,77.281,32.038,8.9952,26.331,6.9118,18.821,1.6699,32.715,13.882,24.057,1.1726,18.597,2.2319,4.9837,2.2278,0.033071,0.83843,0.11218,53.443,43.814,64.104,53.773,23.035,60.316,22.135,38.9,42.779,44.073,49.128,41.41,18.458,0.0,0
0.0,3584.4,4239.8,9.7026,26.943,42.282,3000.0,74.148,120.39,0.21274,73.317,50.167,2920.3,24.314,49.28,3445.5,23.765,67.43,461.23,307.76,95.857,73.528,24.151,8.572,35.144,6.6461,19.004,1.5265,21.416,13.386,37.694,1.339,18.478,1.9949,3.5344,1.5127,0.015622,1.0536,0.10644,55.094,42.817,65.253,49.385,100.0,70.533,100.02,7.2876,38.592,44.868,100.11,11.592,9.5655,6.0,1
0.58645,3548.0,4425.3,7.5175,26.823,40.533,2555.6,80.225,120.41,0.31968,83.799,49.719,2471.9,27.199,49.903,2990.1,22.241,64.845,126.09,284.35,97.931,68.248,28.254,9.8467,24.092,7.3535,22.331,1.7329,28.2,14.67,21.72,1.9263,23.12,2.2758,5.282,2.5382,0.02461,1.1056,0.13937,54.298,43.954,60.545,53.078,57.705,47.466,9.5812,43.742,37.274,46.311,25.743,34.885,24.32,18.0,1
0.24853,3683.9,4531.6,9.4435,27.241,42.167,2712.5,75.257,120.42,0.34184,80.036,48.773,2641.7,24.904,50.33,3108.5,23.185,65.491,226.29,342.41,94.453,77.438,32.318,8.9051,26.602,6.7717,18.446,1.6607,33.347,13.791,24.452,1.0769,18.642,2.2391,4.8208,2.3025,0.027403,0.81585,0.1153,53.732,43.649,63.542,53.896,24.05,60.234,22.723,40.542,34.49,47.297,46.304,41.464,17.555,0.0,0
0.27289,3670.2,4459.7,9.3678,26.907,42.45,2709.6,74.896,120.44,0.3114,80.168,50.435,2638.3,24.398,49.288,3109.2,23.51,64.933,210.62,338.55,94.769,77.325,31.663,9.0296,26.728,6.9828,19.23,1.6673,32.156,13.864,24.446,1.398,18.573,2.2427,4.8935,2.3358,0.0014423,0.86059,0.092379,54.159,43.908,63.289,53.77,26.89,61.2,21.861,37.895,39.381,44.887,42.413,40.735,16.889,15.0,1
0.26459,3651.0,4596.4,9.2675,26.349,42.472,2703.7,75.925,120.4,0.33092,80.056,51.007,2631.9,26.104,49.535,3102.0,21.947,65.589,220.82,340.93,94.608,76.978,32.045,8.9411,26.572,7.0697,19.007,1.6651,32.818,13.73,24.14,1.0308,18.444,2.2932,4.818,2.2588,0.013171,0.84212,0.1094,53.506,44.66,63.472,54.541,26.178,58.379,21.795,38.447,41.063,45.458,45.324,40.16,20.516,0.0,0
0.10955,3703.1,4543.9,9.5985,26.368,42.195,2745.9,74.388,120.39,0.25926,79.043,50.68,2677.7,25.868,48.949,3132.5,22.143,67.366,287.62,352.41,93.94,76.924,33.205,8.6734,26.989,6.9352,18.016,1.7756,34.278,13.358,24.292,1.2812,17.357,2.3644,4.7455,2.2727,0.014925,0.72894,0.10718,54.284,43.72,63.774,54.359,10.818,62.583,25.417,29.872,40.101,44.102,61.83,42.451,19.893,8.0,1
0.20505,3746.2,4493.4,9.3913,26.734,42.584,2712.7,75.61,120.41,0.32533,79.794,49.904,2641.6,23.133,49.826,3108.0,22.833,65.472,227.43,343.34,94.389,77.121,32.133,9.01,26.773,6.9638,18.527,1.6526,33.382,13.903,24.097,1.1663,18.103,2.2637,4.8219,2.2978,0.0097489,0.8121,0.095646,53.144,43.898,64.558,54.026,20.03,60.99,22.721,38.575,37.818,46.131,46.202,41.847,18.325,15.0,1
0.26345,3607.6,4508.3,9.2935,26.923,42.314,2695.5,74.742,120.39,0.32124,80.335,50.696,2622.9,23.54,50.139,3096.1,22.974,65.219,209.02,337.23,94.636,77.058,31.665,9.1922,26.632,7.0125,18.987,1.6872,32.266,13.756,23.779,1.2174,19.305,2.2698,4.8832,2.3002,0.011474,0.84158,0.1007,53.668,42.814,62.731,54.403,26.111,62.296,21.15,38.321,40.149,46.856,42.934,40.749,18.005,0.0,0
